customerId,purchaseDate,categorySet,itemIdSet,itemNameSet,season,seasonLabel,isHoliday,isFestival,timeSlot,timeSlotLabel,monthPartLabel,weekOfMonth,basket_category_embedding
23560,24-03-25,"{Pantry-Pulses, Pantry-Oils, Dairy-Other, Personal-Care-Sanitary, Pantry-Rice, Beverage-Hot, Fish-Fresh, Veg-Cooking, Pantry-Grains, Spices-Cooking, Dairy-Milk, Beverage-Carbonated}","{489, 2043, 7017, 30743, 952, 26701, 14045, 14969, 12826, 12625, 704, 3831, 22259, 488}","{Chola Pulse-1kg, Rupchanda Soyabean-5Ltr, Good Life Mozzarella Cheese-200gm, Senora S.Nap Eco(Belt)-15s Pad, Chashi Aroma.Chinigura Rice-2kg, Nescafe Classic Jar-25gm, Pabda Fish (Big), Carrot (Deshi) kg, Chia Seed (Dana) New-100g, Ramisa-Fried Chira Oil Pkt-200gm, Radhuni Spices Cumin-200gm, Milk Vita Liquid Milk-1Ltr, Mirinda Orange- 600ml, Bacha Boot Pulse 1Kg}",Summer,2,0,1,Morning,1,3,5,"[30.434083, -0.414647, 0.198437, -0.341738, -0.416498, -0.068871, 0.368523, 0.157357]"
23408,24-03-25,"{Clothing-Accessories, Spices-Cooking, Fish-Fresh, Clothing-Casual}","{31928, 708, 13922, 31973}","{Chowa Gamsa-521, Radhuni Chatpati Masala 50Gm, Rui Fish (S1)-(MNK), Ch Baby Frock -2122 (4/23)}",Summer,2,0,1,Morning,1,3,5,"[30.534768, 0.148469, -0.2569, -1.259898, -0.104212, 1.164773, 0.079918, 0.672418]"
23548,24-03-25,"{Meat-Fresh, Spices-Cooking, Beverage-Juice, Pantry-Rice, Pantry-Grains, Veg-Cooking}","{13989, 708, 14978, 3179, 976, 12826, 13988, 14958, 13986}","{Beef Without Bone Special, Radhuni Chatpati Masala 50Gm, Chicken (B-Skin Less), Starship Mango Juice 250ml pack, Lata Rice-KG, Chia Seed (Dana) New-100g, Beef Bone Full, Green Chilli(kg), Cow Stomach-K}",Summer,2,0,1,Afternoon,3,3,5,"[31.544773, -1.099519, -0.880821, -0.232532, 0.424504, -0.494118, -0.500753, 0.307616]"
23473,24-03-25,"{Pantry-DryFood, Pantry-Sweeteners, Dairy-Other, Beverage-Juice, Veg-Cooking, Spices-Cooking, Personal-Care-Bath}","{25474, 4958, 15275, 3179, 15279, 3191, 3612, 4511}","{Lassa Special Semai-500g(Pkt), Teer Sugar-1Kg, Austrogram Cheese, Starship Mango Juice 250ml pack, Thai Papaya Ripe Red Lady, Frooto Mango Juice-500ml, Italiano Sweet Chilli Sauce-340g, Dettol Skincare Soap-125gm}",Summer,2,0,1,Afternoon,3,3,5,"[29.598161, -0.181456, -0.344916, -1.049201, -0.154593, -0.360379, -0.413222, -0.045146]"
23530,24-03-25,"{Pantry-Rice, Pantry-Oils, Household-Laundry, Fish-Fresh, Pantry-DryFood, Pantry-Sweeteners}","{952, 32441, 12655, 133, 13930, 25474, 15180}","{Chashi Aroma.Chinigura Rice-2kg, Ela vista pomace olive oil 250 ml, Ramisa Nut(Oil)-200gm, Rin Advanced-500gm, Poa Fish Small-(MNK), Lassa Special Semai-500g(Pkt), Akher Sugar -1kg}",Summer,2,0,1,Evening,4,3,5,"[29.277856, -0.199238, 0.840255, 0.496441, -0.533678, 0.523958, -0.083022, 0.085707]"
23584,24-03-25,"{Instant-Food, Snacks-General, Spices-Cooking, Beverage-Carbonated, Pantry-Oils, Personal-Care-Bath}","{26627, 7510, 704, 22259, 3612, 12625, 32467}","{Sajeeb Noodles-180g (TS), Bisk Club Potata Biscuit- 100g, Radhuni Spices Cumin-200gm, Mirinda Orange- 600ml, Italiano Sweet Chilli Sauce-340g, Ramisa-Fried Chira Oil Pkt-200gm, Lifebuoy Hand Wash-200ml}",Summer,2,0,1,Evening,4,3,5,"[30.275081, -0.219278, -0.110549, -1.077911, -0.700433, 0.501384, 0.010648, -0.693068]"
23457,24-03-25,"{Spices-Cooking, Pantry-Rice, Meat-Fresh, Beverage-Water, Pantry-Oils, Pantry-DryFood, Beverage-Juice}","{782, 952, 13802, 25486, 12627, 12625, 25474, 42961}","{Panch Foron-100g, Chashi Aroma.Chinigura Rice-2kg, Chicken (Deshi), Aquafina Drinking Water- 500ml, Ramisa-Fried Chira Masala Pkt-200gm, Ramisa-Fried Chira Oil Pkt-200gm, Lassa Special Semai-500g(Pkt), Dolphin Nata de Coco Drink (All)-270gm}",Summer,2,0,1,Evening,4,3,5,"[30.680645, -0.634252, -0.342131, -0.075945, 0.258933, 0.184234, -0.172237, 0.051811]"
23586,24-03-25,"{Meat-Fresh, Spices-Cooking, Fish-Fresh, Pantry-Pulses, Pantry-Rice}","{13986, 12834, 13930, 318, 13985, 13958, 708, 976}","{Cow Stomach-K, Prince Betel Spice 100gm, Poa Fish Small-(MNK), Musur Pulse Kangaroo -1Kg (sp), Cow Lever-K, Shrimp Fish Bagda, Radhuni Chatpati Masala 50Gm, Lata Rice-KG}",Summer,2,0,1,Evening,4,3,5,"[32.398554, -0.72474, -0.720924, 0.131081, 0.467977, 1.139531, -0.228163, 0.687801]"
23422,24-03-25,"{Spices-Cooking, Clothing-Traditional, Fruits-Fresh, Beverage-Juice, Clothing-Casual, Pantry-Pulses, Clothing-Accessories, Protein-Egg}","{878, 23117, 15265, 3190, 2801, 32012, 12664, 31928, 14034}","{Radhuni Spices (Corinder)-100gm, One Man Punjabi -0521, Naspati(kg), Pran Mango Junior-125ml, Vita Juice -250ml, Ch Baby Set N-5215 (4/23), Ramisa Dal Vaja-200g, Chowa Gamsa-521, Omega 3 Enriched Egg-12pcs}",Summer,2,0,1,Evening,4,3,5,"[28.707871, 0.07164, -0.096731, -0.760336, 0.494674, 0.116692, -0.294374, 0.219305]"
23395,24-03-25,"{Clothing-Casual, Spices-Cooking, Beverage-Carbonated, Personal-Care-Cosmetics}","{32223, 604, 22251, 551}","{Anita Ind ONN Vest- NF 221(4/23), Cassia Leaf-100gm (Tespata), Mountan Dew-250ml Can, Cumin Powder-100gm}",Summer,2,0,1,Evening,4,3,5,"[29.967528, -0.313992, 0.213492, -1.565194, 0.323709, -0.058078, 0.373779, -0.348407]"
23526,24-03-25,"{Pickle, Fish-Fresh, Instant-Food, Personal-Care-Sanitary, Snacks-General, Pantry-Pulses, Spices-Cooking}","{1192, 13917, 7202, 30745, 12629, 12664, 12834}","{Prince Olive Pickle(400gm), Rui Fish (XL)-(HB), EM Pasta Vite-400gm, Senora Confidence-16Pads, Ramisa-Jhal Nimki Pkt-200gm, Ramisa Dal Vaja-200g, Prince Betel Spice 100gm}",Summer,2,0,1,Evening,4,3,5,"[29.219115, 0.032209, -0.330493, -0.453149, -0.569197, 0.960069, -0.445347, 0.06327]"
23507,24-03-25,"{Spices-Cooking, Fish-Fresh, Meat-Fresh, Pantry-Rice, Clothing-Casual, Clothing-Accessories}","{12834, 3612, 13901, 13986, 952, 31963, 13793, 14978, 32269, 15262}","{Prince Betel Spice 100gm, Italiano Sweet Chilli Sauce-340g, Katol Fish (Small)-(MNK), Cow Stomach-K, Chashi Aroma.Chinigura Rice-2kg, China Baby Frock -7808 (4/23), C.N Chicken Nuggets-250gm, Chicken (B-Skin Less), Gopal Ind Like Me Bra S-38 (4/23), Cow Brain-K}",Summer,2,0,1,Evening,4,3,5,"[31.664949, -0.760667, -0.637777, -0.035713, 0.460327, 0.933995, 0.105017, 0.632654]"
23440,25-03-25,"{Bakery-Bread, Dairy-Milk, Beverage-Hot, Pantry-Pulses, Meat-Fresh, Spices-Cooking, Dry-Fruits, Pantry-Oils, Dairy-Other}","{43017, 3952, 26701, 487, 13989, 332, 3831, 878, 12963, 32441, 7017, 13348}","{Doughtnut Sugar Bread-200gm, Pran UHT Milk-200ml, Nescafe Classic Jar-25gm, Prince Dubli Pulse-1kg, Beef Without Bone Special, ACI Pure Salt-1Kg, Milk Vita Liquid Milk-1Ltr, Radhuni Spices (Corinder)-100gm, White Kazu Badam-50g, Ela vista pomace olive oil 250 ml, Good Life Mozzarella Cheese-200gm, Pandan Kaya Bread- 225g}",Summer,2,0,1,Morning,1,3,5,"[30.11698, -0.078719, -0.804063, -0.315563, 0.049993, 0.17088, 0.279833, 0.082011]"
23503,25-03-25,"{Pantry-Rice, Pantry-DryFood, Pantry-Sweeteners, Chocolates-Sweets, Beverage-Carbonated}","{2030, 31328, 15180, 1201, 22234}","{Pran Aromatic Rice-2kg, Prince Lacha Samai-200g(Pkt), Akher Sugar -1kg, Fruits Skittles Cho -45g, Sprite-1.25 Lt(Pet)}",Summer,2,0,1,Morning,1,3,5,"[29.37042, -0.784465, 0.944323, 0.262257, 0.55889, -0.167024, 0.52786, -0.193102]"
23572,25-03-25,"{Pantry-DryFood, Dairy-Other, Beverage-Juice, Beverage-Carbonated, Clothing-Accessories, Snacks-General}","{31328, 6838, 25437, 25474, 3179, 22251, 31928, 13863}","{Prince Lacha Samai-200g(Pkt), Aarong Probiotic Yogurt-500gm, Aarong Butter Salted-100gm, Lassa Special Semai-500g(Pkt), Starship Mango Juice 250ml pack, Mountan Dew-250ml Can, Chowa Gamsa-521, Chicken Mini Samusa 250gm (Prem)}",Summer,2,0,1,Morning,1,3,5,"[29.903266, -0.132174, 0.211782, -0.167016, -0.666854, -0.150526, -0.13025, 0.001043]"
23444,25-03-25,"{Protein-Egg, Pickle, Pantry-Rice, Meat-Fresh, Bakery-Bread, Beverage-Carbonated, Beverage-Hot, Household-Kitchen, Pantry-Oils}","{14034, 1192, 952, 13793, 13786, 22241, 976, 6814, 42617, 32441}","{Omega 3 Enriched Egg-12pcs, Prince Olive Pickle(400gm), Chashi Aroma.Chinigura Rice-2kg, C.N Chicken Nuggets-250gm, C.N Plain Paratha 20pcs-1300gm, Kinley Club Soda -600ml, Lata Rice-KG, Horlicks Classic Malt-1Kg Jar, Jhok Mok Dishwash Bar 300gmB2 get 100gm Free, Ela vista pomace olive oil 250 ml}",Summer,2,0,1,Morning,1,3,5,"[30.113654, -0.458547, -0.105886, 0.275165, 0.303317, -0.16557, 0.142325, -0.102893]"
23525,25-03-25,"{Beverage-Hot, Household-AirCare, Meat-Fresh, Spices-Cooking, Pantry-Pulses}","{26888, 28573, 14978, 4840, 13793, 13989, 12664}","{Nescafe Classic Jar-50g, Lattafa Air Freshener-300ml (Pure Oudi), Chicken (B-Skin Less), Sun Chips Mix Masala-35gm, C.N Chicken Nuggets-250gm, Beef Without Bone Special, Ramisa Dal Vaja-200g}",Summer,2,0,1,Afternoon,3,3,5,"[29.51042, 0.145639, -1.114994, -0.482102, 0.574941, 0.411478, -0.027653, 0.097797]"
23383,25-03-25,"{Pickle, Spices-Cooking, Meat-Fresh, Beverage-Carbonated, Fruits-Fresh, Fish-Fresh}","{1192, 891, 14978, 13793, 22258, 782, 15265, 14045}","{Prince Olive Pickle(400gm), R.Spices(Turmaric)-100g, Chicken (B-Skin Less), C.N Chicken Nuggets-250gm, Pepsi 600ml, Panch Foron-100g, Naspati(kg), Pabda Fish (Big)}",Summer,2,0,1,Afternoon,3,3,5,"[29.559156, 0.448322, -0.524262, -0.558161, 0.344669, 0.452313, 0.054335, 0.153571]"
23465,25-03-25,"{Meat-Fresh, Pantry-Oils, Beverage-Carbonated, Pantry-Rice, Fish-Fresh, Spices-Cooking, Pantry-DryFood, Dry-Fruits}","{13989, 12655, 22237, 2030, 13921, 332, 13793, 25474, 2043, 12963}","{Beef Without Bone Special, Ramisa Nut(Oil)-200gm, Coca Cola-600ml(Pet), Pran Aromatic Rice-2kg, Rui Fish-M-(MNK), ACI Pure Salt-1Kg, C.N Chicken Nuggets-250gm, Lassa Special Semai-500g(Pkt), Rupchanda Soyabean-5Ltr, White Kazu Badam-50g}",Summer,2,0,1,Afternoon,3,3,5,"[31.003671, -0.268311, 0.043709, 0.000425, -0.105371, 0.455255, 0.199111, -0.0601]"
23455,25-03-25,"{Pantry-Pulses, Pantry-Oils, Meat-Fresh, Beverage-Carbonated, Spices-Cooking}","{489, 12625, 14978, 15262, 13988, 13986, 22251, 13985, 890}","{Chola Pulse-1kg, Ramisa-Fried Chira Oil Pkt-200gm, Chicken (B-Skin Less), Cow Brain-K, Beef Bone Full, Cow Stomach-K, Mountan Dew-250ml Can, Cow Lever-K, Radhuni Garam Masala-40gm}",Summer,2,0,1,Afternoon,3,3,5,"[31.609963, 0.180768, -0.74236, -0.765102, 0.276512, -0.03766, 0.499069, -0.083734]"
23494,25-03-25,"{Pantry-Oils, Household-Cleaning, Spices-Cooking, Beverage-Juice, Fish-Fresh, Meat-Fresh, Personal-Care-Oral}","{32441, 2364, 3612, 3179, 14045, 15262, 13958, 4709, 13985}","{Ela vista pomace olive oil 250 ml, Rok Tiles & Bathroom- 1000ml, Italiano Sweet Chilli Sauce-340g, Starship Mango Juice 250ml pack, Pabda Fish (Big), Cow Brain-K, Shrimp Fish Bagda, Dabur Meswak Paste-100gm, Cow Lever-K}",Summer,2,0,1,Evening,4,3,5,"[30.613531, 0.362971, -0.610459, -0.307775, -0.195189, 0.300177, 0.136227, 0.648384]"
23457,25-03-25,"{Pantry-Pulses, Pantry-Rice, Pantry-Oils, Spices-Cooking, Veg-Cooking, Pantry-DryFood, Fish-Fresh}","{487, 952, 2038, 890, 14969, 31328, 3739, 14046}","{Prince Dubli Pulse-1kg, Chashi Aroma.Chinigura Rice-2kg, Teer Soya Oil 2Lt(Bottle), Radhuni Garam Masala-40gm, Carrot (Deshi) kg, Prince Lacha Samai-200g(Pkt), Hot Pran Tomato Sauce-500gm, Gulsha Fish(Small)-(HB)}",Summer,2,0,1,Evening,4,3,5,"[31.532075, -0.53928, 0.159614, -0.315944, -0.646183, 0.147029, -0.166111, -0.114355]"
23527,25-03-25,"{Dairy-Other, Dairy-Milk, Household-Utility, Beverage-Hot, Bakery-Bread, Veg-Cooking}","{7196, 3831, 30640, 6814, 13654, 26888, 6815, 14998}","{Austogram Mozzarella Cheese-250gm, Milk Vita Liquid Milk-1Ltr, Pure it Micro Fiber Mesh, Horlicks Classic Malt-1Kg Jar, Quality Premiun Paratha 10Pcs-650g, Nescafe Classic Jar-50g, Horlicks - 500gm Jar, Capsicum Green}",Summer,2,0,1,Evening,4,3,5,"[29.328481, -0.268316, -0.444404, -0.255527, -0.266386, -0.615436, 0.008935, -0.124734]"
23409,25-03-25,"{Meat-Fresh, Veg-Cooking, Pantry-Rice, Pantry-Oils, Beverage-Carbonated, Spices-Cooking, Pantry-Flour, Clothing-Casual}","{14978, 14815, 976, 12655, 13986, 22234, 2030, 15262, 4840, 30788, 704, 13985, 31963}","{Chicken (B-Skin Less), Tomato L.C(kg), Lata Rice-KG, Ramisa Nut(Oil)-200gm, Cow Stomach-K, Sprite-1.25 Lt(Pet), Pran Aromatic Rice-2kg, Cow Brain-K, Sun Chips Mix Masala-35gm, Teer Atta 2kg, Radhuni Spices Cumin-200gm, Cow Lever-K, China Baby Frock -7808 (4/23)}",Summer,2,0,1,Evening,4,3,5,"[31.425241, -0.759982, -0.357693, -0.336785, 0.265475, -0.376501, 0.487579, -0.365734]"
23551,25-03-25,"{Fish-Fresh, Meat-Fresh, Beverage-Carbonated, Spices-Cooking}","{14046, 13802, 22259, 13793, 891, 13988, 890, 22241, 14978}","{Gulsha Fish(Small)-(HB), Chicken (Deshi), Mirinda Orange- 600ml, C.N Chicken Nuggets-250gm, R.Spices(Turmaric)-100g, Beef Bone Full, Radhuni Garam Masala-40gm, Kinley Club Soda -600ml, Chicken (B-Skin Less)}",Summer,2,0,1,Evening,4,3,5,"[32.561053, 0.45009, -0.923959, -0.767303, 0.252916, 0.776876, 0.29034, 0.417516]"
23586,25-03-25,"{Desserts-Traditional, Spices-Cooking, Personal-Care-Cosmetics, Pantry-Flour, Dairy-Milk, Personal-Care-Sanitary, Beverage-Hot, Pickle}","{864, 708, 3739, 891, 292, 30626, 3831, 30743, 6814, 1189}","{Pran Haleem Mix(200g), Radhuni Chatpati Masala 50Gm, Hot Pran Tomato Sauce-500gm, R.Spices(Turmaric)-100g, Super White Powder-1000g, Bashundhara Maida-2kg, Milk Vita Liquid Milk-1Ltr, Senora S.Nap Eco(Belt)-15s Pad, Horlicks Classic Malt-1Kg Jar, Prince Mango Pickle(400gm)}",Summer,2,0,1,Evening,4,3,5,"[28.000049, -0.320752, -0.098008, -0.599206, -0.229978, 0.067328, 0.2308, 0.081978]"
23581,25-03-25,"{Dairy-Other, Fruits-Fresh, Beverage-Juice, Personal-Care-Hair, Bakery-Bread, Beverage-Carbonated, Chocolates-Sweets}","{7055, 14844, 2801, 4259, 27, 22258, 1374, 22251}","{Lactima Cbeddar Slice Cheese-200gm, Banana Green Small-kg, Vita Juice -250ml, Sunsilk G.Tea & W.Lilly F Shampoo-375ml, Pran Toast-250g, Pepsi 600ml, Nestle Kitkat Chocolate- 41.5g, Mountan Dew-250ml Can}",Summer,2,0,1,Evening,4,3,5,"[28.645268, 0.124507, 0.068281, -0.338031, 0.536004, -0.440525, -0.085483, 0.36106]"
4959,25-03-25,"{Beverage-Juice, Clothing-Traditional, Meat-Fresh, Dairy-Milk}","{3179, 2915, 23117, 13793, 42961, 3185}","{Starship Mango Juice 250ml pack, P.Drinko Float Lichi Drink-250ml, One Man Punjabi -0521, C.N Chicken Nuggets-250gm, Dolphin Nata de Coco Drink (All)-270gm, Marks Milk Shake AS-125}",Summer,2,0,1,Evening,4,3,5,"[30.535735, 0.23454, -1.066743, 0.674517, 0.676278, -0.379187, 0.340592, 0.26621]"
23579,25-03-25,"{Pantry-Flour, Personal-Care-Sanitary, Meat-Fresh}","{30626, 30743, 15262, 13988, 14978}","{Bashundhara Maida-2kg, Senora S.Nap Eco(Belt)-15s Pad, Cow Brain-K, Beef Bone Full, Chicken (B-Skin Less)}",Summer,2,0,1,Night,5,3,5,"[29.255215, 0.052292, -1.562939, 1.139163, 0.440086, -0.100678, 0.200685, 0.2656]"
23548,26-03-25,"{Pantry-Oils, Pantry-Rice, Protein-Egg, Beverage-Juice, Meat-Fresh, Spices-Cooking, Beverage-Carbonated}","{2038, 976, 13352, 3179, 13989, 15262, 952, 704, 3191, 2043, 22235, 13802}","{Teer Soya Oil 2Lt(Bottle), Lata Rice-KG, Queens Egg Bread- 125g, Starship Mango Juice 250ml pack, Beef Without Bone Special, Cow Brain-K, Chashi Aroma.Chinigura Rice-2kg, Radhuni Spices Cumin-200gm, Frooto Mango Juice-500ml, Rupchanda Soyabean-5Ltr, Coca Cola-2.25Lt(Pet), Chicken (Deshi)}",Summer,2,1,1,Morning,1,3,5,"[32.281904, -0.778512, -0.207851, -0.410183, 0.315984, -0.117291, -0.029062, 0.297701]"
23524,26-03-25,"{Spices-Cooking, Dairy-Other, Fruits-Fresh, Meat-Fresh, Pantry-Oils, Household-Kitchen}","{878, 7196, 890, 708, 12587, 13793, 32441, 13}","{Radhuni Spices (Corinder)-100gm, Austogram Mozzarella Cheese-250gm, Radhuni Garam Masala-40gm, Radhuni Chatpati Masala 50Gm, Calender Pineapple, C.N Chicken Nuggets-250gm, Ela vista pomace olive oil 250 ml, Lemon Bright Dish Wash 250ml B2 G1}",Summer,2,1,1,Morning,1,3,5,"[29.837994, -0.18522, -1.051511, -0.569649, -0.111745, 0.231468, 0.678963, 0.31691]"
23440,26-03-25,"{Pantry-Oils, Meat-Processed, Pantry-Rice, Personal-Care-Sanitary, Protein-Egg, Fish-Fresh, Household-Laundry, Veg-Cooking, Pantry-DryFood, Pantry-Sweeteners}","{32441, 4861, 952, 30743, 13352, 13901, 133, 15104, 25474, 4958, 14034}","{Ela vista pomace olive oil 250 ml, Kurkure Style Spicy Chicken-80gm, Chashi Aroma.Chinigura Rice-2kg, Senora S.Nap Eco(Belt)-15s Pad, Queens Egg Bread- 125g, Katol Fish (Small)-(MNK), Rin Advanced-500gm, Bomby Chilli-5Pcs, Lassa Special Semai-500g(Pkt), Teer Sugar-1Kg, Omega 3 Enriched Egg-12pcs}",Summer,2,1,1,Afternoon,3,3,5,"[28.959482, -0.204301, 0.383631, 0.262811, -0.492581, -0.163961, -0.204291, -0.048572]"
23510,26-03-25,"{Meat-Fresh, Pantry-Rice, Beverage-Carbonated, Pantry-Oils, Beverage-Juice, Fish-Fresh, Spices-Cooking}","{13802, 2030, 13793, 22258, 12655, 3179, 2038, 13986, 13930, 14046, 12834, 13917}","{Chicken (Deshi), Pran Aromatic Rice-2kg, C.N Chicken Nuggets-250gm, Pepsi 600ml, Ramisa Nut(Oil)-200gm, Starship Mango Juice 250ml pack, Teer Soya Oil 2Lt(Bottle), Cow Stomach-K, Poa Fish Small-(MNK), Gulsha Fish(Small)-(HB), Prince Betel Spice 100gm, Rui Fish (XL)-(HB)}",Summer,2,1,1,Afternoon,3,3,5,"[32.599244, -0.439271, -0.089941, -0.28563, 0.087507, 0.257469, 0.026044, 0.571689]"
23511,26-03-25,"{Meat-Fresh, Pantry-Rice, Beverage-Carbonated, Veg-Cooking, Pantry-Oils}","{13989, 952, 976, 22258, 13988, 22234, 14815, 13802, 13986, 15262, 12655, 32441}","{Beef Without Bone Special, Chashi Aroma.Chinigura Rice-2kg, Lata Rice-KG, Pepsi 600ml, Beef Bone Full, Sprite-1.25 Lt(Pet), Tomato L.C(kg), Chicken (Deshi), Cow Stomach-K, Cow Brain-K, Ramisa Nut(Oil)-200gm, Ela vista pomace olive oil 250 ml}",Summer,2,1,1,Afternoon,3,3,5,"[32.672279, -1.00793, -0.327687, 0.478697, -0.032988, -1.100535, 0.53933, -0.241085]"
23466,26-03-25,"{Meat-Fresh, Beverage-Juice, Household-Utility, Pantry-Rice, Beverage-Carbonated, Clothing-Traditional}","{13985, 3179, 30640, 42961, 952, 22258, 2030, 13802, 23117}","{Cow Lever-K, Starship Mango Juice 250ml pack, Pure it Micro Fiber Mesh, Dolphin Nata de Coco Drink (All)-270gm, Chashi Aroma.Chinigura Rice-2kg, Pepsi 600ml, Pran Aromatic Rice-2kg, Chicken (Deshi), One Man Punjabi -0521}",Summer,2,1,1,Evening,4,3,5,"[30.105496, -0.462692, 0.124699, 0.44964, 0.97596, -0.201508, -0.054938, 0.161373]"
23565,26-03-25,"{Pantry-Rice, Fish-Fresh, Spices-Cooking, Clothing-Casual, Pantry-Pulses}","{2030, 14045, 4840, 878, 12834, 31963, 489, 952}","{Pran Aromatic Rice-2kg, Pabda Fish (Big), Sun Chips Mix Masala-35gm, Radhuni Spices (Corinder)-100gm, Prince Betel Spice 100gm, China Baby Frock -7808 (4/23), Chola Pulse-1kg, Chashi Aroma.Chinigura Rice-2kg}",Summer,2,1,1,Evening,4,3,5,"[31.265948, -0.740857, 0.285107, -0.412849, 0.499849, 1.229152, -0.094816, 0.285077]"
23400,26-03-25,"{Pantry-DryFood, Protein-Egg, Household-Utility}","{25474, 14034, 14995}","{Lassa Special Semai-500g(Pkt), Omega 3 Enriched Egg-12pcs, Bottle Guard Big(Lau)-Pc}",Summer,2,1,1,Evening,4,3,5,"[26.942891, 0.52156, 0.46203, 0.272842, -0.354866, 0.218446, -0.830162, -0.642625]"
23417,26-03-25,"{Pantry-DryFood, Pantry-Sweeteners, Beverage-Juice, Meat-Fresh, Dairy-Other, Beverage-Carbonated, Spices-Cooking}","{25474, 4958, 3179, 13988, 7182, 22235, 708, 13793, 2801, 453, 3191, 22259}","{Lassa Special Semai-500g(Pkt), Teer Sugar-1Kg, Starship Mango Juice 250ml pack, Beef Bone Full, Aarong Cheese - 100gm, Coca Cola-2.25Lt(Pet), Radhuni Chatpati Masala 50Gm, C.N Chicken Nuggets-250gm, Vita Juice -250ml, Saad Testy Bit Salt-100gm, Frooto Mango Juice-500ml, Mirinda Orange- 600ml}",Summer,2,1,1,Evening,4,3,5,"[30.326704, 0.048479, -0.486895, -0.63821, 0.39216, -0.08584, 0.10586, 0.221353]"
23436,26-03-25,"{Pantry-Oils, Household-AirCare, Household-Laundry, Chocolates-Sweets, Spices-Cooking, Meat-Fresh, Beverage-Juice, Clothing-Accessories, Pantry-Sweeteners}","{12625, 28573, 133, 1374, 704, 13985, 12655, 3179, 31928, 332, 4958}","{Ramisa-Fried Chira Oil Pkt-200gm, Lattafa Air Freshener-300ml (Pure Oudi), Rin Advanced-500gm, Nestle Kitkat Chocolate- 41.5g, Radhuni Spices Cumin-200gm, Cow Lever-K, Ramisa Nut(Oil)-200gm, Starship Mango Juice 250ml pack, Chowa Gamsa-521, ACI Pure Salt-1Kg, Teer Sugar-1Kg}",Summer,2,1,1,Night,5,3,5,"[28.909867, 0.102687, -0.566537, -0.508983, 0.164086, -0.161251, 0.025073, 0.608804]"
23582,26-03-25,"{Beverage-Juice, Pantry-Rice, Meat-Fresh, Spices-Cooking}","{3179, 2030, 13986, 12834, 332, 952, 976, 13802}","{Starship Mango Juice 250ml pack, Pran Aromatic Rice-2kg, Cow Stomach-K, Prince Betel Spice 100gm, ACI Pure Salt-1Kg, Chashi Aroma.Chinigura Rice-2kg, Lata Rice-KG, Chicken (Deshi)}",Summer,2,1,1,Night,5,3,5,"[33.241102, -1.601247, -1.011236, -0.30422, 1.114196, 0.338357, -0.572726, 0.769253]"
23457,26-03-25,"{Meat-Fresh, Fish-Fresh, Pantry-Rice, Pantry-Oils, Clothing-Casual, Spices-Cooking}","{13988, 14046, 2030, 2043, 32223, 878, 13802}","{Beef Bone Full, Gulsha Fish(Small)-(HB), Pran Aromatic Rice-2kg, Rupchanda Soyabean-5Ltr, Anita Ind ONN Vest- NF 221(4/23), Radhuni Spices (Corinder)-100gm, Chicken (Deshi)}",Summer,2,1,1,Night,5,3,5,"[32.29138, -0.590053, -0.559045, -0.026231, 0.162735, 0.892463, 0.426848, 0.243052]"
23471,26-03-25,"{Meat-Fresh, Beverage-Carbonated, Pantry-Rice, Pantry-DryFood, Fish-Fresh, Pantry-Oils, Veg-Cooking}","{15262, 22237, 976, 25474, 13985, 13989, 952, 13921, 32441, 13802, 14821}","{Cow Brain-K, Coca Cola-600ml(Pet), Lata Rice-KG, Lassa Special Semai-500g(Pkt), Cow Lever-K, Beef Without Bone Special, Chashi Aroma.Chinigura Rice-2kg, Rui Fish-M-(MNK), Ela vista pomace olive oil 250 ml, Chicken (Deshi), Green Pumpkin-pc}",Summer,2,1,1,Night,5,3,5,"[31.862028, -0.26899, -0.012475, 0.613335, -0.452279, -0.372531, 0.238233, -0.180592]"
23572,26-03-25,"{Pantry-DryFood, Dairy-Other, Beverage-Juice, Beverage-Carbonated, Clothing-Accessories, Snacks-General}","{31328, 6838, 25437, 25474, 3179, 22251, 31928, 13863}","{Prince Lacha Samai-200g(Pkt), Aarong Probiotic Yogurt-500gm, Aarong Butter Salted-100gm, Lassa Special Semai-500g(Pkt), Starship Mango Juice 250ml pack, Mountan Dew-250ml Can, Chowa Gamsa-521, Chicken Mini Samusa 250gm (Prem)}",Summer,2,1,1,Night,5,3,5,"[29.903266, -0.132174, 0.211782, -0.167016, -0.666854, -0.150526, -0.13025, 0.001043]"
23408,26-03-25,"{Meat-Fresh, Pantry-Oils, Pantry-Rice, Beverage-Juice, Personal-Care-Cosmetics, Spices-Cooking, Beverage-Water}","{14978, 15262, 2043, 976, 2801, 3554, 12834, 25486}","{Chicken (B-Skin Less), Cow Brain-K, Rupchanda Soyabean-5Ltr, Lata Rice-KG, Vita Juice -250ml, Parachute Skin Pure Aloe Vera Gel- 50ml, Prince Betel Spice 100gm, Aquafina Drinking Water- 500ml}",Summer,2,1,1,Night,5,3,5,"[30.71924, -0.862261, -0.442741, -0.185918, 0.098263, -0.003775, -0.20075, 0.530844]"
